tconst,ordering,nconst,category,job,characters,primaryName,birthYear,deathYear,averageRating,numVotes,titleType,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes
tt0001074,1,nm0681933,actress,,"[""Nellie Burt""]",Mary Pickford,1892,1979,5.6,21,short,The Trick That Failed,The Trick That Failed,1909,,7
tt0001074,2,nm0424530,actor,,"[""Billy Hart""]",Arthur V. Johnson,1876,1916,5.6,21,short,The Trick That Failed,The Trick That Failed,1909,,7
tt0001074,3,nm0642722,actor,,"[""Hans Kessler""]",Anthony O'Sullivan,1855,1920,5.6,21,short,The Trick That Failed,The Trick That Failed,1909,,7
tt0001074,4,nm0629589,actor,,"[""Gallery Owner""]",George Nichols,1864,1927,5.6,21,short,The Trick That Failed,The Trick That Failed,1909,,7
tt0001074,8,nm0115524,actress,,"[""Buyer""]",Kate Bruce,1860,1946,5.6,21,short,The Trick That Failed,The Trick That Failed,1909,,7
tt0001074,9,nm0262757,actor,,"[""At Gallery""]",Frank Evans,1849,1934,5.6,21,short,The Trick That Failed,The Trick That Failed,1909,,7
tt0001075,10,nm1013170,actor,,,W. Chrystie Miller,1843,1922,4.4,17,short,A Troublesome Satchel,A Troublesome Satchel,1909,,2
tt0001075,1,nm0173994,actor,,"[""The Man with the Satchel""]",John R. Cumpson,1866,1913,4.4,17,short,A Troublesome Satchel,A Troublesome Satchel,1909,,2
tt0001075,2,nm0102858,actress,,,Clara T. Bracy,1848,1941,4.4,17,short,A Troublesome Satchel,A Troublesome Satchel,1909,,2
tt0001075,3,nm0366008,actor,,"[""In Crowd""]",Robert Harron,1893,1920,4.4,17,short,A Troublesome Satchel,A Troublesome Satchel,1909,,2
tt0001075,4,nm0376829,actress,,"[""In Crowd""]",Anita Hendrie,1863,1940,4.4,17,short,A Troublesome Satchel,A Troublesome Satchel,1909,,2
tt0001075,8,nm0424530,actor,,"[""First Thief""]",Arthur V. Johnson,1876,1916,4.4,17,short,A Troublesome Satchel,A Troublesome Satchel,1909,,2
tt0001075,9,nm0492757,actress,,"[""In Crowd""]",Florence Lawrence,1886,1938,4.4,17,short,A Troublesome Satchel,A Troublesome Satchel,1909,,2
tt0001076,1,nm0173994,actor,,"[""The Tramp""]",John R. Cumpson,1866,1913,5.2,26,short,Trying to Get Arrested,Trying to Get Arrested,1909,,4
tt0001076,2,nm0376829,actress,,"[""The Assaulted Woman""]",Anita Hendrie,1863,1940,5.2,26,short,Trying to Get Arrested,Trying to Get Arrested,1909,,4
tt0001076,3,nm0492757,actress,,"[""The Nanny""]",Florence Lawrence,1886,1938,5.2,26,short,Trying to Get Arrested,Trying to Get Arrested,1909,,4
tt0001076,4,nm0601698,actor,,"[""The Passerby"",""In Fight""]",Owen Moore,1884,1939,5.2,26,short,Trying to Get Arrested,Trying to Get Arrested,1909,,4
tt0001077,10,nm0214651,actress,,"[""Museum Visitor""]",Adele DeGarde,1899,1966,5.0,15,short,Twin Brothers,Twin Brothers,1909,,5
tt0001077,1,nm0587097,actor,,"[""The Father""]",David Miles,1871,1915,5.0,15,short,Twin Brothers,Twin Brothers,1909,,5
tt0001077,2,nm0424530,actor,,"[""The First Brother""]",Arthur V. Johnson,1876,1916,5.0,15,short,Twin Brothers,Twin Brothers,1909,,5
tt0001077,3,nm0697944,actor,,"[""The Second Brother""]",Herbert Prior,1867,1954,5.0,15,short,Twin Brothers,Twin Brothers,1909,,5
tt0001077,4,nm0038106,actress,,"[""Museum Visitor""]",Linda Arvidson,1884,1949,5.0,15,short,Twin Brothers,Twin Brothers,1909,,5
tt0001077,8,nm0043018,actor,,"[""In Bar""]",Charles Avery,1873,1926,5.0,15,short,Twin Brothers,Twin Brothers,1909,,5
tt0001077,9,nm0173994,actor,,"[""Museum Visitor""]",John R. Cumpson,1866,1913,5.0,15,short,Twin Brothers,Twin Brothers,1909,,5
tt0001078,10,nm0376829,actress,,"[""Party Guest""]",Anita Hendrie,1863,1940,5.3,55,short,Two Memories,Two Memories,1909,,3
tt0001078,1,nm0502701,actress,,"[""Marion Francis""]",Marion Leonard,1881,1956,5.3,55,short,Two Memories,Two Memories,1909,,3
tt0001078,2,nm0587097,actor,,"[""Henry Lawrence""]",David Miles,1871,1915,5.3,55,short,Two Memories,Two Memories,1909,,3
tt0001078,3,nm0681933,actress,,"[""Marion's Sister""]",Mary Pickford,1892,1979,5.3,55,short,Two Memories,Two Memories,1909,,3
tt0001078,4,nm0043018,actor,,"[""Party Guest""]",Charles Avery,1873,1926,5.3,55,short,Two Memories,Two Memories,1909,,3
tt0001078,7,nm0102858,actress,,,Clara T. Bracy,1848,1941,5.3,55,short,Two Memories,Two Memories,1909,,3
tt0001078,8,nm0173994,actor,,"[""Party Guest""]",John R. Cumpson,1866,1913,5.3,55,short,Two Memories,Two Memories,1909,,3
tt0001078,9,nm0366008,actor,,,Robert Harron,1893,1920,5.3,55,short,Two Memories,Two Memories,1909,,3
tt0001079,10,nm0163559,actor,,"[""At Reception""]",Verner Clarges,1846,1911,3.8,17,short,Two Women and a Man,Two Women and a Man,1909,,11
tt0001079,1,nm0288616,actor,,"[""John Randolph""]",Frank Powell,1877,,3.8,17,short,Two Women and a Man,Two Women and a Man,1909,,11
tt0001079,2,nm0115524,actress,,"[""Molly Randolph""]",Kate Bruce,1860,1946,3.8,17,short,Two Women and a Man,Two Women and a Man,1909,,11
tt0001079,3,nm0874364,actress,,"[""The Second Mrs. Randolph""]",Mabel Trunnelle,1879,1981,3.8,17,short,Two Women and a Man,Two Women and a Man,1909,,11
tt0001079,4,nm0366511,actress,,"[""Servant"",""At Party"",""At Reception""]",Ruth Hart,1886,1952,3.8,17,short,Two Women and a Man,Two Women and a Man,1909,,11
tt0001079,7,nm0642722,actor,,"[""Servant""]",Anthony O'Sullivan,1855,1920,3.8,17,short,Two Women and a Man,Two Women and a Man,1909,,11
tt0001079,8,nm0601698,actor,,"[""A Friend"",""At Reception""]",Owen Moore,1884,1939,3.8,17,short,Two Women and a Man,Two Women and a Man,1909,,11
tt0001079,9,nm0076202,actress,,,Dorothy Bernard,1890,1955,3.8,17,short,Two Women and a Man,Two Women and a Man,1909,,11
tt0001083,10,nm0502701,actress,,"[""The Judge's Companion""]",Marion Leonard,1881,1956,5.0,148,short,The Violin Maker of Cremona,The Violin Maker of Cremona,1909,,10
tt0001083,1,nm0697944,actor,,"[""Taddeo Ferrari""]",Herbert Prior,1867,1954,5.0,148,short,The Violin Maker of Cremona,The Violin Maker of Cremona,1909,,10
tt0001083,2,nm0681933,actress,,"[""Giannina - Taddeo's Daughter""]",Mary Pickford,1892,1979,5.0,148,short,The Violin Maker of Cremona,The Violin Maker of Cremona,1909,,10
tt0001083,3,nm0601698,actor,,"[""Sandro""]",Owen Moore,1884,1939,5.0,148,short,The Violin Maker of Cremona,The Violin Maker of Cremona,1909,,10
tt0001083,4,nm0587097,actor,,"[""Filippo - the Cripple""]",David Miles,1871,1915,5.0,148,short,The Violin Maker of Cremona,The Violin Maker of Cremona,1909,,10
tt0001083,9,nm0813603,actor,,"[""The Judge""]",Harry Solter,1873,1920,5.0,148,short,The Violin Maker of Cremona,The Violin Maker of Cremona,1909,,10
tt0001084,10,nm0173994,actor,,"[""At Party Meeting""]",John R. Cumpson,1866,1913,5.2,181,short,The Voice of the Violin,The Voice of the Violin,1909,,16
tt0001084,1,nm0424530,actor,,"[""Herr von Schmidt""]",Arthur V. Johnson,1876,1916,5.2,181,short,The Voice of the Violin,The Voice of the Violin,1909,,16
tt0001084,2,nm0502701,actress,,"[""Helen Walker""]",Marion Leonard,1881,1956,5.2,181,short,The Voice of the Violin,The Voice of the Violin,1909,,16
tt0001084,3,nm0288616,actor,,"[""Mr. Walker""]",Frank Powell,1877,,5.2,181,short,The Voice of the Violin,The Voice of the Violin,1909,,16
tt0001084,4,nm0587097,actor,,"[""Communist Leader""]",David Miles,1871,1915,5.2,181,short,The Voice of the Violin,The Voice of the Violin,1909,,16
tt0001084,8,nm0038106,actress,,"[""At Party Meeting""]",Linda Arvidson,1884,1949,5.2,181,short,The Voice of the Violin,The Voice of the Violin,1909,,16
tt0001084,9,nm0102858,actress,,,Clara T. Bracy,1848,1941,5.2,181,short,The Voice of the Violin,The Voice of the Violin,1909,,16
tt0001085,10,nm0681927,actor,,"[""Child""]",Jack Pickford,1895,1933,4.8,17,short,"Wanted, a Child","Wanted, a Child",1909,,3
tt0001085,1,nm0629589,actor,,"[""The Father""]",George Nichols,1864,1927,4.8,17,short,"Wanted, a Child","Wanted, a Child",1909,,3
tt0001085,2,nm0115524,actress,,"[""The Mother""]",Kate Bruce,1860,1946,4.8,17,short,"Wanted, a Child","Wanted, a Child",1909,,3
tt0001085,3,nm0038106,actress,,,Linda Arvidson,1884,1949,4.8,17,short,"Wanted, a Child","Wanted, a Child",1909,,3
tt0001085,4,nm0214651,actress,,"[""Child""]",Adele DeGarde,1899,1966,4.8,17,short,"Wanted, a Child","Wanted, a Child",1909,,3
tt0001085,7,nm0250676,actress,,"[""Child""]",Gladys Egan,1900,1985,4.8,17,short,"Wanted, a Child","Wanted, a Child",1909,,3
tt0001085,8,nm0354803,actress,,"[""Child""]",Edith Haldeman,1905,1984,4.8,17,short,"Wanted, a Child","Wanted, a Child",1909,,3
tt0001085,9,nm0642722,actor,,"[""Postman (unconfirmed)""]",Anthony O'Sullivan,1855,1920,4.8,17,short,"Wanted, a Child","Wanted, a Child",1909,,3
tt0001086,10,nm0424530,actor,,"[""Juror""]",Arthur V. Johnson,1876,1916,5.7,17,short,Was Justice Served?,Was Justice Served?,1909,,10
tt0001086,1,nm0456804,actor,,"[""George Wallace""]",James Kirkwood,1875,1963,5.7,17,short,Was Justice Served?,Was Justice Served?,1909,,10
tt0001086,2,nm0250676,actress,,"[""George Wallace's Daughter""]",Gladys Egan,1900,1985,5.7,17,short,Was Justice Served?,Was Justice Served?,1909,,10
tt0001086,3,nm0043018,actor,,"[""Juror""]",Charles Avery,1873,1926,5.7,17,short,Was Justice Served?,Was Justice Served?,1909,,10
tt0001086,4,nm0163559,actor,,,Verner Clarges,1846,1911,5.7,17,short,Was Justice Served?,Was Justice Served?,1909,,10
tt0001086,8,nm0173994,actor,,"[""Juror""]",John R. Cumpson,1866,1913,5.7,17,short,Was Justice Served?,Was Justice Served?,1909,,10
tt0001086,9,nm0369058,actor,,"[""Juror""]",Raymond Hatton,1887,1971,5.7,17,short,Was Justice Served?,Was Justice Served?,1909,,10
tt0001087,1,nm0453059,actor,,"[""George Washington""]",Joseph Kilgour,1863,1933,,,short,Washington Under the American Flag,Washington Under the American Flag,1909,,
tt0001087,2,nm0401967,actor,,,William Humphrey,1863,1942,,,short,Washington Under the American Flag,Washington Under the American Flag,1909,,
tt0001087,3,nm0448682,actor,,,Charles Kent,1852,1923,,,short,Washington Under the American Flag,Washington Under the American Flag,1909,,
tt0001087,4,nm0790360,actor,,,William Shea,1856,1918,,,short,Washington Under the American Flag,Washington Under the American Flag,1909,,
tt0001087,6,nm0949403,actress,,,Clara Kimball Young,1890,1960,,,short,Washington Under the American Flag,Washington Under the American Flag,1909,,
tt0001087,7,nm0949648,actor,,,James Young,1872,1948,,,short,Washington Under the American Flag,Washington Under the American Flag,1909,,
tt0001088,10,nm0115524,actress,,,Kate Bruce,1860,1946,5.0,78,short,The Way of Man,The Way of Man,1909,,11
tt0001088,1,nm0424530,actor,,"[""Tom Hearne""]",Arthur V. Johnson,1876,1916,5.0,78,short,The Way of Man,The Way of Man,1909,,11
tt0001088,2,nm0492757,actress,,"[""Mabel Jarrett""]",Florence Lawrence,1886,1938,5.0,78,short,The Way of Man,The Way of Man,1909,,11
tt0001088,3,nm0681933,actress,,"[""Winnie - Mabel's Cousin""]",Mary Pickford,1892,1979,5.0,78,short,The Way of Man,The Way of Man,1909,,11
tt0001088,4,nm0277411,actress,,"[""The Mother""]",Flora Finch,1867,1940,5.0,78,short,The Way of Man,The Way of Man,1909,,11
tt0001088,8,nm0456804,actor,,"[""The Father""]",James Kirkwood,1875,1963,5.0,78,short,The Way of Man,The Way of Man,1909,,11
tt0001088,9,nm0250676,actress,,"[""The Child"",""At Bide-A-Wee""]",Gladys Egan,1900,1985,5.0,78,short,The Way of Man,The Way of Man,1909,,11
tt0001089,1,nm0143460,actor,,,Kenneth Casey,1899,1965,8.2,38,short,We Must Do Our Best,We Must Do Our Best,1909,,10
tt0001089,2,nm0002935,actor,,"[""Bully""]",Moe Howard,1897,1975,8.2,38,short,We Must Do Our Best,We Must Do Our Best,1909,,10
tt0001090,10,nm0366008,actor,,"[""Messenger""]",Robert Harron,1893,1920,6.5,16,short,The Welcome Burglar,The Welcome Burglar,1909,,13
tt0001090,1,nm0502701,actress,,"[""Alice Pierce""]",Marion Leonard,1881,1956,6.5,16,short,The Welcome Burglar,The Welcome Burglar,1909,,13
